id  超级网银号       状态 银行类别   银行名称
113	313345001665	1	313	台州银行股份有限公司
114	313345400010	1	313	浙江民泰商业银行
115	313337009004	1	313	绍兴银行股份有限公司营业部
116	315456000105	1	315	恒丰银行
117	313468000015	1	313	德州银行股份有限公司
118	313458000013	1	313	潍坊银行
119	314305506621	1	314	江苏常熟农村商业银行股份有限公司清算中心
120	313301099999	1	313	江苏银行股份有限公司
121	313301008887	1	313	南京银行股份有限公司
122	314305400015	1	314	吴江农村商业银行清算中心
123	313428076517	1	313	赣州银行股份有限公司
124	319361000013	1	319	徽商银行股份有限公司
125	402391000068	1	402	福建省农村信用社联合社
126	313391080007	1	313	福建海峡银行股份有限公司
127	313305066661	1	313	苏州银行股份有限公司
128	306581000003	1	306	广发银行股份有限公司
129	104100000004	1	104	中国银行总行
130	320345790018	1	320	浙江三门银座村镇银行股份有限公司
131	313451000019	1	313	齐鲁银行
132	313586000006	1	313	广东华兴银行股份有限公司
133	313424076706	1	313	九江银行股份有限公司
134	313617000018	1	313	桂林银行股份有限公司
135	320343800019	1	320	浙江景宁银座村镇银行股份有限公司
136	325290000012	1	325	上海银行股份有限公司
137	313168000003	1	313	晋城银行
138	313651099999	1	313	成都银行
139	502290000006	1	502	东亚银行（中国）有限公司
140	314302200018	1	314	江苏江阴农村商业银行股份有限公司
141	402421099990	1	402	江西省农村信用社联合社
142	313791000015	1	313	西安银行股份有限公司
143	402451000010	1	402	山东省农村信用社联合社
144	307584007998	1	307	平安银行（原深圳发展银行）
145	313455000018	1	313	东营银行股份有限公司
146	313495081900	1	313	平顶山银行股份有限公司
147	317110010019	1	314	天津农村商业银行股份有限公司
148	320100010011	1	320	北京顺义银座村镇银行股份有限公司
149	320428090311	1	320	江西赣州银座村镇银行股份有限公司
150	320584002002	1	320	深圳福田银座村镇银行股份有限公司
151	320653000104	1	320	重庆渝北银座村镇银行股份有限公司
152	320687000016	1	320	重庆黔江银座村镇银行股份有限公司
153	323584000888	1	323	深圳前海微众银行股份有限公司
154	322290000011	1	322	上海农村商业银行
155	313335081005	1	313	嘉兴银行股份有限公司清算中心(不对外办理业务）
156	402584009991	1	314	深圳农村商业银行股份有限公司
157	313521006000	1	313	湖北银行股份有限公司
158	402651020006	1	402	四川省农村信用社联合社
159	313491099996	1	313	中原银行股份有限公司
160	402100000018	1	314	北京农村商业银行股份有限公司
161	313454000016	1	313	枣庄银行股份有限公司
162	314641000014	1	314	海口联合农村商业银行股份有限公司
163	313148053964	1	313	衡水银行股份有限公司
164	402521090019	1	314	武汉农村商业银行股份有限公司
165	313591001001	1	313	广东南粤银行股份有限公司
166	402241000015	1	402	吉林省农村信用社联合社（不办理转汇业务）
167	313332090019	1	313	宁波通商银行股份有限公司
168	593100000020	1	593	友利银行(中国)有限公司
169	313791030003	1	313	长安银行股份有限公司
170	313585000990	1	313	珠海华润银行股份有限公司清算中心
171	402331000007	1	402	浙江省农村信用社联合社
172	313312300018	1	313	江苏长江商业银行
173	314305106644	1	314	太仓农村商业银行
174	320455000019	1	320	东营莱商村镇银行股份有限公司
175	313492070005	1	313	中原银行股份有限公司开封分行
176	313175000011	1	313	晋中银行
177	313397075189	1	313	泉州银行股份有限公司
178	313551070008	1	313	华融湘江银行股份有限公司
179	313736000019	1	313	曲靖市商业银行
180	402791000010	1	402	陕西省农村信用社联合社资金清算中心
181	313193057846	1	313	乌海银行股份有限公司
182	320626400049	1	320	平果国民村镇银行有限责任公司
183	402701002999	1	402	贵州省农村信用社联合社
184	314304099999	1	314	江苏江南农村商业银行股份有限公司(不对外)
185	321667090019	1	321	重庆三峡银行股份有限公司
186	320902800016	1	320	石河子国民村镇银行有限责任公司
187	313501080608	1	313	焦作中旅银行股份有限公司
188	717110000010	1	717	中德住房储蓄银行
189	320884000025	1	320	哈密红星国民村镇银行有限责任公司
190	313463000993	1	313	泰安银行股份有限公司
191	313741095715	1	313	云南红塔银行股份有限公司
192	320881000011	1	320	新疆绿洲国民村镇银行有限责任公司
193	320898000010	1	320	伊犁国民村镇银行有限责任公司
194	320898100019	1	320	奎屯国民村镇银行有限责任公司
195	531290088881	1	531	花旗银行(中国)有限公司
